id,label
6325,train
6326,train
6327,val
6328,train
6329,train
6330,test
6331,train
6332,val
6333,train
6334,train
6335,train
6336,train
6337,train
6338,train
6339,train
6340,test
6341,train
6342,train
6343,test
6344,train
6345,train
6346,train
6347,train
6348,train
6349,train
6350,train
6351,train
6352,train
6353,train
6354,train
6355,train
6356,train
6357,train
6358,train
6359,train
6360,test
6361,train
6362,train
6363,train
6364,train
6365,val
6366,val
6367,train
6368,train
6369,train
6370,val
6371,test
6372,train
6373,train
6374,train
6375,train
6376,train
6377,train
6378,train
6379,train
6380,train
6381,train
6382,train
6383,train
6384,train
6385,val
6386,train
6387,train
6388,train
6389,train
6390,train
6391,train
6392,val
6393,train
6394,train
6395,train
6396,train
6397,train
6398,train
6399,train
6400,train
6401,train
6402,train
6403,train
6404,train
6405,train
6406,train
6407,train
6408,val
6409,train
6410,train
6411,train
6412,train
6413,train
6414,train
6415,train
6416,train
6417,train
6418,test
6419,train
6420,test
6421,train
6422,train
6423,train
6424,train
6425,train
6426,val
6427,train
6428,train
6429,train
6430,train
6431,train
6432,train
6433,train
6434,test
6435,train
6436,train
6437,train
6438,train
6439,train
6440,train
6441,train
6442,train
6443,train
6444,train
6445,train
6446,train
6447,train
6448,train
6449,train
6450,val
6451,train
6452,train
6453,train
6454,train
6455,train
6456,train
6457,train
6458,train
6459,train
6460,train
6461,train
6462,train
6463,train
6464,train
6465,val
6466,train
6467,train
6468,val
6469,test
6470,train
6471,train
6472,train
6473,test
6474,train
6475,train
6476,train
6477,train
6478,val
6479,train
6480,train
6481,train
6482,val
6483,train
6484,train
6485,train
6486,train
6487,train
6488,train
6489,test
6490,train
6491,val
6492,test
6493,train
6494,train
6495,train
6496,train
6497,train
6498,train
6499,train
6500,train
6501,train
6502,train
6503,val
6504,train
6505,train
6506,train
6507,train
6508,train
6509,train
6510,train
6511,train
6512,val
6513,val
6514,train
6515,train
6516,val
6517,train
6518,train
6519,train
6520,train
6521,train
6522,train
6523,train
6524,train
6525,train
6526,train
6527,train
6528,train
6529,train
6530,train
6531,train
6532,test
6533,train
6534,test
6535,train
6536,train
6537,train
6538,train
6539,train
6540,test
6541,train
6542,train
6543,test
6544,train
6545,train
6546,train
6547,val
6548,train
6549,train
6550,val
6551,train
6552,train
6553,val
6554,train
6555,train
6556,train
6557,train
6558,train
6559,val
6560,train
6561,val
6562,train
6563,train
6564,train
6565,train
6566,train
6567,train
6568,train
6569,val
6570,train
6571,train
6572,train
6573,train
6574,train
6575,train
6576,train
6577,train
6578,test
6579,train
6580,train
6581,train
6582,train
6583,train
6584,train
6585,train
6586,train
6587,train
6588,test
6589,train
6590,train
6591,train
6592,train
6593,val
6594,train
6595,train
6596,train
6597,val
6598,train
6599,train
6600,train
6601,train
6602,train
6603,val
6604,train
6605,train
6606,train
6607,train
6608,train
6609,train
6610,train
6611,train
6612,train
6613,train
6614,val
6615,test
6616,train
6617,train
6618,test
6619,test
6620,train
6621,train
6622,train
6623,train
6624,train
6625,test
6626,train
6627,train
6628,train
6629,train
6630,train
6631,train
6632,train
6633,train
6634,train
6635,train
6636,train
6637,train
6638,train
6639,test
6640,val
6641,train
6642,train
6643,train
6644,train
6645,train
6646,test
6647,val
6648,train
6649,test
6650,train
6651,train
6652,val
6653,train
6654,train
6655,train
6656,train
6657,train
6658,train
6659,val
6660,train
6661,test
6662,train
6663,train
6664,test
6665,test
6666,train
6667,train
6668,train
6669,train
6670,val
6671,train
6672,train
6673,train
6674,train
6675,val
6676,train
6677,train
6678,train
6679,train
6680,val
6681,train
6682,train
6683,train
6684,train
6685,train
6686,test
6687,train
6688,train
6689,train
6690,train
6691,train
6692,train
6693,train
6694,train
6695,train
6696,train
6697,train
6698,train
6699,train
6700,train
6701,test
6702,test
6703,train
6704,train
6705,test
6706,train
6707,train
6708,train
6709,train
6710,train
6711,train
6712,test
6713,train
6714,train
6715,train
6716,train
6717,train
6718,val
6719,train
6720,train
6721,val
6722,train
6723,val
6724,train
6725,train
6726,train
6727,test
6728,train
6729,train
6730,train
6731,train
6732,train
6733,train
6734,test
6735,val
6736,train
6737,test
6738,train
6739,train
6740,val
6741,train
6742,val
6743,val
6744,train
6745,train
6746,train
6747,train
6748,train
6749,train
6750,train
6751,train
6752,train
6753,train
6754,test
6755,train
6756,train
6757,train
6758,train
6759,train
6760,train
6761,train
6762,test
6763,train
6764,train
6765,train
6766,test
6767,train
6768,train
6769,train
6770,train
6771,train
6772,train
6773,train
6774,train
6775,test
6776,train
6777,test
6778,train
6779,train
6780,train
6781,train
6782,train
6783,train
6784,train
6785,train
6786,train
6787,test
6788,train
6789,train
6790,val
6791,train
6792,train
6793,train
6794,train
6795,train
6796,train
6797,train
6798,val
6799,train
6800,val
6801,val
6802,train
6803,train
6804,val
6805,train
6806,train
6807,train
6808,test
6809,test
6810,val
6811,train
6812,train
6813,train
6814,train
6815,train
6816,train
6817,train
6818,test
6819,train
6820,train
6821,train
6822,train
6823,train
6824,train
6825,train
6826,train
6827,train
6828,train
6829,test
6830,train
6831,train
6832,train
6833,test
6834,train
6835,train
6836,train
6837,train
6838,train
6839,test
6840,train
6841,test
6842,train
6843,train
6844,train
6845,test
6846,train
6847,train
6848,train
6849,train
6850,train
6851,train
6852,train
6853,train
6854,train
6855,train
6856,train
6857,train
6858,train
6859,val
6860,test
6861,train
6862,train
6863,train
6864,train
6865,test
6866,test
6867,train
6868,train
6869,train
6870,val
6871,train
6872,test
6873,train
6874,train
6875,test
6876,train
6877,train
6878,train
6879,train
6880,train
6881,train
6882,val
6883,train
6884,train
6885,train
6886,train
6887,train
6888,train
6889,train
6890,train
6891,train
6892,val
6893,train
6894,train
6895,train
6896,train
6897,test
6898,train
6899,train
6900,train
6901,train
6902,train
6903,train
6904,train
6905,test
6906,train
6907,val
6908,test
6909,train
6910,train
6911,train
6912,train
6913,train
6914,val
6915,train
6916,train
6917,train
6918,train
6919,train
6920,train
6921,val
6922,train
6923,train
6924,val
6925,train
6926,test
6927,test
6928,train
6929,test
6930,train
6931,train
6932,train
6933,train
6934,train
6935,train
6936,test
6937,train
6938,train
6939,test
6940,train
6941,train
6942,train
6943,train
6944,train
6945,test
6946,train
6947,train
6948,val
6949,train
6950,train
6951,test
6952,test
6953,val
6954,test
6955,train
6956,train
6957,test
6958,train
6959,test
6960,train
6961,train
6962,train
6963,train
6964,train
6965,test
6966,train
6967,train
6968,train
6969,train
6970,train
6971,train
6972,test
6973,train
6974,train
6975,train
6976,train
6977,test
6978,train
6979,val
6980,train
6981,train
6982,train
6983,train
6984,train
6985,train
6986,train
6987,train
6988,train
6989,test
6990,train
6991,train
6992,train
6993,train
6994,train
6995,train
6996,train
6997,train
6998,train
6999,val
7000,train
7001,train
7002,val
7003,train
7004,val
7005,train
7006,train
7007,train
7008,train
7009,train
7010,val
7011,train
7012,train
7013,train
7014,test
7015,train
7016,val
7017,test
7018,val
7019,train
7020,train
7021,train
7022,train
7023,train
7024,train
7025,train
7026,train
7027,train
7028,test
7029,train
7030,train
7031,val
7032,test
7033,test
7034,test
7035,val
7036,val
7037,train
7038,train
7039,train
7040,train
7041,train
7042,train
7043,train
7044,train
7045,train
7046,train
7047,train
7048,train
7049,train
7050,train
7051,train
7052,train
7053,val
7054,train
7055,train
7056,val
7057,val
7058,train
7059,val
7060,train
7061,train
7062,train
7063,train
7064,val
7065,train
7066,train
7067,train
7068,train
7069,train
7070,val
7071,train
7072,train
7073,train
7074,train
7075,train
7076,train
7077,train
7078,train
7079,train
7080,train
7081,train
7082,train
7083,val
7084,train
7085,train
7086,train
7087,train
7088,train
7089,val
7090,train
7091,val
7092,train
7093,val
7094,train
7095,train
7096,train
7097,train
7098,train
7099,train
7100,train
7101,train
7102,train
7103,train
7104,train
7105,test
7106,train
7107,train
7108,train
7109,train
7110,train
7111,train
7112,train
7113,train
7114,train
7115,train
7116,test
7117,train
7118,test
7119,val
7120,train
7121,train
7122,train
7123,train
7124,train
7125,val
7126,train
7127,train
7128,train
7129,train
7130,test
7131,test
7132,train
7133,test
7134,train
7135,train
7136,val
7137,train
7138,train
7139,val
7140,train
7141,test
7142,train
7143,train
7144,train
7145,train
7146,test
7147,test
7148,train
7149,train
7150,train
7151,train
7152,train
7153,val
7154,train
7155,train
7156,train
7157,train
7158,train
7159,train
7160,val
7161,val
7162,val
7163,val
7164,train
7165,train
7166,val
7167,train
7168,train
7169,train
7170,train
7171,train
7172,test
7173,train
7174,val
7175,train
7176,train
7177,test
7178,train
7179,train
7180,train
7181,train
7182,train
7183,train
7184,train
7185,train
7186,train
7187,train
7188,val
7189,test
7190,train
7191,train
7192,val
7193,train
7194,train
7195,train
7196,test
7197,train
7198,train
7199,train
7200,train
7201,train
7202,val
7203,train
7204,train
7205,val
7206,train
7207,train
7208,train
7209,test
7210,test
7211,train
7212,train
7213,train
7214,train
7215,train
7216,train
7217,train
7218,train
7219,train
7220,train
7221,train
7222,val
7223,train
7224,train
7225,test
7226,train
7227,test
7228,train
7229,val
7230,train
7231,train
7232,train
7233,train
7234,train
7235,val
7236,test
7237,train
7238,train
7239,train
7240,train
7241,train
7242,train
7243,train
7244,train
7245,test
7246,train
7247,train
7248,train
7249,train
7250,val
7251,train
7252,test
7253,train
7254,train
7255,train
7256,test
7257,val
7258,train
7259,train
7260,train
7261,train
7262,train
7263,train
7264,train
7265,train
7266,train
7267,train
7268,test
7269,train
7270,train
7271,train
7272,train
7273,train
7274,test
7275,test
7276,test
7277,train
7278,test
7279,train
7280,train
7281,train
7282,train
7283,train
7284,train
7285,train
7286,train
7287,train
7288,train
7289,val
7290,train
7291,train
7292,train
7293,train
7294,train
7295,val
7296,train
7297,train
7298,train
7299,train
7300,train
7301,train
7302,train
7303,train
7304,val
7305,test
7306,val
7307,train
7308,train
7309,train
7310,train
7311,train
7312,train
7313,train
7314,train
7315,train
7316,train
7317,train
7318,train
7319,train
7320,test
7321,train
7322,train
7323,train
7324,test
7325,train
7326,test
7327,train
7328,train
7329,train
7330,train
7331,train
7332,train
7333,train
7334,train
7335,train
7336,train
7337,val
7338,val
7339,train
7340,train
7341,train
7342,train
7343,train
7344,train
7345,val
7346,test
7347,train
7348,train
7349,train
7350,test
7351,train
7352,train
7353,train
7354,val
7355,test
7356,val
7357,train
7358,train
7359,train
7360,train
7361,train
7362,test
7363,train
7364,val
7365,val
7366,test
7367,val
7368,train
7369,train
7370,train
7371,train
7372,train
7373,val
7374,train
7375,train
7376,train
7377,train
7378,train
7379,train
7380,test
7381,train
7382,train
7383,train
7384,test
7385,train
7386,train
7387,train
7388,train
7389,train
7390,val
7391,train
7392,train
7393,train
7394,train
7395,train
7396,train
7397,train
7398,train
7399,train
7400,train
7401,train
7402,train
7403,train
7404,train
7405,train
7406,train
7407,train
7408,train
7409,train
7410,train
7411,train
7412,train
7413,train
7414,train
7415,train
7416,train
7417,train
7418,test
7419,test
7420,train
7421,train
7422,train
7423,train
7424,test
7425,val
7426,train
7427,train
7428,train
7429,train
7430,train
7431,train
7432,train
7433,train
7434,train
7435,train
7436,train
7437,train
7438,train
7439,train
7440,train
7441,train
7442,train
7443,train
7444,train
7445,test
7446,val
7447,train
7448,train
7449,test
7450,train
7451,train
7452,train
7453,train
7454,train
7455,train
7456,train
7457,train
7458,train
7459,train
7460,test
7461,val
7462,train
7463,train
7464,train
7465,train
7466,train
7467,train
7468,test
7469,train
7470,train
7471,train
7472,train
7473,train
7474,train
7475,train
7476,val
7477,train
7478,train
7479,train
7480,train
7481,train
7482,val
7483,train
7484,train
7485,test
7486,train
7487,test
7488,test
7489,train
7490,test
7491,train
7492,train
7493,train
7494,test
7495,train
7496,train
7497,train
7498,train
7499,train
7500,train
7501,train
7502,train
7503,train
7504,val
7505,train
7506,train
7507,train
7508,train
7509,train
7510,train
7511,train
7512,train
7513,val
7514,test
7515,train
7516,train
7517,train
7518,val
7519,train
7520,train
7521,train
7522,train
7523,train
7524,train
7525,train
7526,train
7527,train
7528,train
7529,train
7530,train
7531,train
7532,train
7533,train
7534,test
7535,train
7536,train
7537,train
7538,train
7539,train
7540,train
7541,train
7542,train
7543,train
7544,train
7545,train
7546,train
7547,train
7548,train
7549,train
7550,test
7551,train
7552,train
7553,train
7554,train
7555,train
7556,train
7557,train
7558,val
7559,val
7560,val
7561,test
7562,train
7563,train
7564,train
7565,train
7566,test
7567,train
7568,train
7569,val
7570,train
7571,train
7572,train
7573,train
7574,train
7575,train
7576,train
7577,train
7578,val
7579,test
7580,test
7581,train
7582,train
7583,train
7584,train
7585,train
7586,train
7587,test
7588,train
7589,test
7590,train
7591,test
7592,train
7593,test
7594,train
7595,test
7596,train
7597,train
7598,train
7599,train
7600,train
7601,train
7602,train
7603,train
7604,test
7605,train
7606,test
7607,val
7608,train
7609,train
7610,train
7611,train
7612,train
7613,val
7614,train
7615,val
7616,test
7617,train
7618,train
7619,train
7620,train
7621,train
7622,train
7623,train
7624,train
7625,train
7626,test
7627,train
7628,train
7629,val
7630,train
7631,train
7632,train
7633,train
7634,train
7635,train
7636,train
7637,train
7638,train
7639,train
7640,train
7641,train
7642,train
7643,train
7644,train
7645,train
7646,train
7647,train
7648,train
7649,train
7650,train
7651,train
7652,train
7653,train
7654,train
7655,val
7656,train
7657,val
7658,train
7659,test
7660,train
7661,val
7662,train
7663,test
7664,val
7665,train
7666,train
7667,train
7668,train
7669,test
7670,train
7671,train
7672,train
7673,train
7674,train
7675,train
7676,train
7677,train
7678,train
7679,train
7680,train
7681,train
7682,train
7683,train
7684,train
7685,train
7686,train
7687,test
7688,val
7689,train
7690,train
7691,train
7692,train
7693,train
7694,train
7695,train
7696,val
7697,train
7698,train
7699,train
7700,train
7701,train
7702,train
7703,train
7704,train
7705,val
7706,train
7707,train
7708,train
7709,test
7710,train
7711,train
7712,train
7713,train
7714,train
7715,train
7716,train
7717,train
7718,train
7719,test
7720,train
7721,train
7722,train
7723,train
7724,train
7725,test
7726,train
7727,val
7728,train
7729,train
7730,train
7731,train
7732,train
7733,train
7734,train
7735,val
7736,train
7737,test
7738,train
7739,train
7740,train
7741,train
7742,train
7743,val
7744,train
7745,train
7746,train
7747,train
7748,train
7749,test
7750,train
7751,train
7752,test
7753,train
7754,train
7755,train
7756,train
7757,train
7758,train
7759,train
7760,train
7761,train
7762,train
7763,train
7764,train
7765,train
7766,train
7767,val
7768,val
7769,train
7770,train
7771,train
7772,train
7773,train
7774,train
7775,train
7776,train
7777,train
7778,train
7779,train
7780,train
7781,train
7782,val
7783,train
7784,val
7785,train
7786,test
7787,train
7788,val
7789,train
7790,train
7791,train
7792,train
7793,train
7794,train
7795,train
7796,val
7797,train
7798,train
7799,train
7800,train
7801,train
7802,train
7803,train
7804,train
7805,train
7806,train
7807,train
7808,train
7809,train
7810,train
7811,train
7812,train
7813,train
7814,train
7815,train
7816,train
7817,train
7818,val
7819,train
7820,test
7821,train
7822,train
7823,val
7824,train
7825,test
7826,train
7827,train
7828,train
7829,train
7830,train
7831,val
7832,train
7833,train
7834,train
7835,train
7836,train
7837,test
7838,train
7839,train
7840,test
7841,val
7842,train
7843,test
7844,train
7845,train
7846,train
7847,val
7848,train
7849,val
7850,train
7851,train
7852,train
7853,train
7854,val
7855,train
7856,train
7857,train
7858,train
7859,test
7860,train
7861,train
7862,train
7863,train
7864,train
7865,train
7866,train
7867,train
7868,train
7869,val
7870,train
7871,test
7872,train
7873,train
7874,train
7875,train
7876,train
7877,train
7878,train
7879,train
7880,train
7881,train
7882,train
7883,train
7884,test
7885,train
7886,train
7887,train
7888,train
7889,train
7890,train
7891,train
7892,train
7893,test
7894,train
7895,val
7896,train
7897,train
7898,train
7899,val
7900,test
7901,train
7902,train
7903,test
7904,test
7905,train
7906,test
7907,test
7908,train
7909,train
7910,train
7911,train
7912,train
7913,train
7914,train
7915,train
7916,test
7917,train
7918,train
7919,train
7920,train
7921,train
7922,train
7923,train
7924,train
7925,train
7926,train
7927,train
7928,train
7929,train
7930,train
7931,train
7932,train
7933,train
7934,train
7935,train
7936,train
7937,train
7938,train
7939,train
7940,train
7941,val
7942,train
7943,train
7944,train
7945,train
7946,train
7947,train
7948,val
7949,train
7950,train
7951,train
7952,train
7953,train
7954,train
7955,train
7956,train
7957,train
7958,train
7959,train
7960,train
7961,train
7962,train
7963,test
7964,train
7965,train
7966,train
7967,train
7968,train
7969,train
7970,train
7971,train
7972,train
7973,train
7974,train
7975,train
7976,train
7977,val
7978,train
7979,train
7980,train
7981,train
7982,train
7983,test
7984,train
7985,test
7986,train
7987,train
7988,train
7989,train
7990,train
7991,train
7992,train
7993,train
7994,train
7995,test
7996,test
7997,test
7998,train
7999,train
8000,train
8001,train
8002,train
8003,train
8004,test
8005,train
8006,train
8007,train
8008,train
8009,train
8010,train
8011,train
8012,test
8013,train
8014,test
8015,train
8016,train
8017,train
8018,train
8019,val
8020,train
8021,train
8022,train
8023,train
8024,train
8025,train
8026,train
8027,train
8028,train
8029,train
8030,train
8031,train
8032,test
8033,train
8034,train
8035,train
8036,train
8037,train
8038,train
8039,train
8040,test
8041,train
8042,val
8043,train
8044,train
8045,val
8046,val
8047,train
8048,train
8049,val
8050,test
8051,train
8052,train
8053,train
8054,train
8055,test
8056,train
8057,train
8058,train
8059,train
8060,train
8061,train
8062,train
8063,train
8064,train
8065,train
8066,test
8067,train
8068,train
8069,train
8070,train
8071,train
8072,train
8073,train
8074,train
8075,test
8076,train
8077,train
8078,val
8079,train
8080,test
8081,train
8082,train
8083,train
8084,train
8085,train
8086,val
8087,train
8088,train
8089,train
8090,train
8091,test
8092,train
8093,test
8094,train
8095,train
8096,train
8097,val
8098,train
8099,train
8100,train
8101,train
8102,val
8103,train
8104,train
8105,train
8106,train
8107,val
8108,train
8109,train
8110,val
8111,train
8112,test
8113,test
8114,train
8115,train
8116,train
8117,train
8118,train
8119,train
8120,train
8121,train
8122,train
8123,train
8124,train
8125,test
8126,train
8127,test
8128,train
8129,train
8130,test
8131,train
8132,test
8133,val
8134,train
8135,train
8136,train
8137,train
8138,train
8139,train
8140,test
8141,val
8142,train
8143,train
8144,train
8145,train
8146,train
8147,train
8148,test
8149,train
8150,train
8151,train
8152,train
8153,train
8154,train
8155,train
8156,train
8157,train
8158,train
8159,train
8160,val
8161,train
8162,train
8163,train
8164,train
8165,train
8166,train
8167,train
8168,train
8169,train
8170,train
8171,train
8172,val
8173,train
8174,train
8175,train
8176,train
8177,train
8178,train
8179,train
8180,test
8181,train
8182,train
8183,train
8184,train
8185,train
8186,train
8187,train
8188,train
8189,test
8190,train
8191,train
8192,train
8193,train
8194,train
8195,train
8196,val
8197,train
8198,val
8199,train
8200,test
8201,train
8202,test
8203,train
8204,train
8205,train
8206,train
8207,train
8208,train
8209,train
8210,train
8211,train
8212,train
8213,train
8214,train
8215,test
8216,train
8217,train
8218,test
8219,train
8220,train
8221,train
8222,train
8223,train
8224,train
8225,val
8226,train
8227,train
8228,train
8229,train
8230,train
8231,train
8232,train
8233,test
8234,test
8235,train
8236,test
8237,val
8238,train
8239,train
8240,train
8241,train
8242,train
8243,val
8244,test
8245,val
8246,val
8247,train
8248,val
8249,train
8250,val
8251,val
8252,train
8253,train
8254,train
8255,train
8256,train
8257,train
8258,train
8259,train
8260,train
8261,val
8262,train
8263,train
8264,train
8265,test
8266,train
8267,train
8268,train
8269,val
8270,train
8271,train
8272,val
8273,train
8274,train
8275,train
8276,test
8277,train
8278,train
8279,train
8280,train
8281,train
8282,train
8283,val
8284,train
8285,train
8286,train
8287,test
8288,train
8289,train
8290,train
8291,test
8292,train
8293,val
8294,train
8295,train
8296,train
8297,train
8298,train
8299,train
8300,train
8301,val
8302,train
8303,val
8304,train
8305,train
8306,train
8307,train
8308,train
8309,train
8310,test
8311,val
8312,train
8313,test
8314,train
8315,test
8316,train
8317,train
8318,train
8319,train
8320,val
8321,train
8322,train
8323,train
8324,train
8325,val
8326,val
8327,train
8328,train
8329,test
8330,train
8331,train
8332,test
8333,train
8334,train
8335,train
8336,train
8337,train
8338,train
8339,train
8340,train
8341,train
8342,train
8343,train
8344,val
8345,train
8346,train
8347,train
8348,train
8349,test
8350,train
8351,train
8352,train
8353,train
8354,test
8355,train
8356,train
8357,train
8358,train
8359,test
8360,train
8361,val
8362,val
8363,train
8364,train
8365,train
8366,train
8367,train
8368,train
8369,train
8370,val
8371,train
8372,train
8373,train
8374,train
8375,test
8376,train
8377,train
8378,test
8379,train
8380,train
8381,train
8382,train
8383,train
8384,train
8385,train
8386,test
8387,val
8388,test
8389,train
8390,train
8391,train
8392,train
8393,train
8394,train
8395,train
8396,train
8397,train
8398,val
8399,test
8400,train
8401,train
8402,test
8403,val
8404,train
8405,train
8406,val
8407,train
8408,train
8409,val
8410,train
8411,train
8412,train
8413,val
8414,test
8415,train
8416,val
8417,train
8418,train
8419,train
8420,train
8421,train
8422,val
8423,train
8424,train
8425,val
8426,train
8427,train
8428,train
8429,train
8430,test
8431,train
8432,train
8433,train
8434,train
8435,train
8436,val
8437,train
8438,train
8439,train
8440,train
8441,train
8442,test
8443,train
8444,val
8445,val
8446,train
8447,train
8448,test
8449,test
8450,train
8451,val
8452,train
8453,train
8454,train
8455,train
8456,train
8457,train
8458,train
8459,train
8460,train
8461,test
8462,test
8463,test
8464,train
8465,train
8466,train
8467,train
8468,train
8469,val
8470,train
8471,test
8472,test
8473,val
8474,train
8475,train
8476,val
8477,val
8478,train
8479,val
8480,train
8481,train
8482,val
8483,train
8484,train
8485,train
8486,train
8487,train
8488,train
8489,train
8490,val
8491,test
8492,train
8493,train
8494,train
8495,train
8496,train
8497,train
8498,train
8499,train
8500,train
8501,val
8502,train
8503,train
8504,train
8505,val
8506,train
8507,train
8508,train
8509,train
8510,train
8511,test
8512,val
8513,train
8514,train
8515,train
8516,val
8517,train
8518,test
8519,train
8520,train
8521,train
8522,train
8523,train
8524,train
8525,train
8526,train
8527,train
8528,val
8529,train
8530,val
8531,test
8532,train
8533,train
8534,train
8535,train
8536,train
8537,val
8538,train
8539,val
8540,train
8541,train
8542,train
8543,train
8544,train
8545,train
8546,test
8547,train
8548,val
8549,train
8550,train
8551,train
8552,train
8553,train
8554,train
8555,train
8556,train
8557,train
8558,train
8559,train
8560,train
8561,train
8562,train
8563,train
8564,val
8565,train
8566,train
8567,train
8568,test
8569,test
8570,val
8571,train
8572,train
8573,train
8574,train
8575,train
8576,train
8577,train
8578,train
8579,train
8580,train
8581,train
8582,train
8583,train
8584,train
8585,train
8586,val
8587,train
8588,val
8589,test
8590,train
8591,test
8592,val
8593,train
8594,train
8595,val
8596,test
8597,train
8598,val
8599,train
8600,train
8601,train
8602,train
8603,train
8604,train
8605,train
8606,val
8607,train
8608,train
8609,test
8610,train
8611,val
8612,train
8613,train
8614,train
8615,train
8616,train
8617,train
8618,train
8619,train
8620,test
8621,train
8622,train
8623,test
8624,train
8625,train
8626,train
8627,val
8628,test
8629,train
8630,train
8631,train
8632,train
8633,train
8634,train
8635,train
8636,train
8637,train
8638,train
8639,test
8640,train
8641,train
8642,train
8643,test
8644,val
8645,val
8646,train
8647,train
8648,train
8649,train
8650,train
8651,val
8652,train
8653,train
8654,train
8655,train
8656,train
8657,train
8658,train
8659,train
8660,test
8661,train
8662,train
8663,train
8664,train
8665,train
8666,test
8667,train
8668,train
8669,test
8670,train
8671,val
8672,train
8673,train
8674,train
8675,train
8676,train
8677,train
8678,val
8679,train
8680,train
8681,train
8682,val
8683,train
8684,train
8685,train
8686,test
8687,train
8688,test
8689,train
8690,train
8691,train
8692,train
8693,train
8694,val
8695,train
8696,train
8697,test
8698,train
8699,train
8700,val
8701,train
8702,train
8703,train
8704,val
8705,train
8706,test
8707,train
8708,val
8709,train
8710,val
8711,val
8712,train
8713,test
8714,train
8715,test
8716,test
8717,train
8718,train
8719,test
8720,train
8721,train
8722,train
8723,train
8724,train
8725,val
8726,train
8727,train
8728,train
8729,train
8730,train
8731,train
8732,train
8733,test
8734,train
8735,val
8736,train
8737,train
8738,val
8739,train
8740,train
8741,train
8742,train
8743,train
8744,test
8745,train
8746,test
8747,test
8748,train
8749,train
8750,train
8751,train
8752,train
8753,train
8754,train
8755,train
8756,train
8757,train
8758,train
8759,train
8760,train
8761,train
8762,train
8763,train
8764,test
8765,train
8766,train
8767,train
8768,train
8769,train
8770,train
8771,train
8772,train
8773,train
8774,train
8775,train
8776,train
8777,train
8778,train
8779,train
8780,test
8781,train
8782,train
8783,train
8784,train
8785,train
8786,val
8787,train
8788,train
8789,train
8790,train
8791,train
8792,train
8793,val
8794,test
8795,train
8796,train
8797,train
8798,train
8799,test
8800,train
8801,train
8802,train
8803,train
8804,train
8805,train
8806,train
8807,val
8808,train
8809,train
8810,train
8811,val
8812,train
8813,train
8814,train
8815,train
8816,val
8817,train
8818,train
8819,train
8820,train
8821,train
8822,train
8823,train
8824,train
8825,train
8826,train
8827,train
8828,train
8829,val
8830,train
8831,train
8832,train
8833,train
8834,val
8835,train
8836,train
8837,train
8838,train
8839,train
8840,val
8841,val
8842,val
8843,train
8844,train
8845,train
8846,train
8847,train
8848,train
8849,train
8850,test
8851,train
8852,train
8853,test
8854,val
8855,train
8856,train
8857,train
8858,train
8859,test
8860,train
8861,train
8862,train
8863,train
8864,train
8865,train
8866,train
8867,train
8868,train
8869,train
8870,test
8871,train
8872,train
8873,train
8874,train
8875,train
8876,train
8877,train
8878,test
8879,test
8880,train
8881,train
8882,train
8883,train
8884,train
8885,val
8886,train
8887,train
8888,train
8889,train
8890,train
8891,val
8892,val
8893,train
8894,train
8895,test
8896,train
8897,train
8898,train
8899,train
8900,val
8901,val
8902,train
8903,train
8904,val
8905,val
8906,val
8907,train
8908,train
8909,train
8910,train
8911,train
8912,train
8913,train
8914,train
8915,train
8916,train
8917,train
8918,train
8919,val
8920,test
8921,train
8922,train
8923,val
8924,train
8925,train
8926,train
8927,test
8928,train
8929,train
8930,train
8931,train
8932,train
8933,test
8934,train
8935,train
8936,train
8937,train
8938,train
8939,train
8940,val
8941,train
8942,train
8943,train
8944,test
8945,train
8946,train
8947,train
8948,train
8949,train
8950,train
8951,train
8952,train
8953,val
8954,test
8955,train
8956,train
8957,train
8958,train
8959,train
8960,train
8961,train
8962,train
8963,train
8964,val
8965,train
8966,train
8967,train
8968,train
8969,test
8970,train
8971,train
8972,train
8973,train
8974,train
8975,train
8976,val
8977,train
8978,train
8979,train
8980,train
8981,train
8982,train
8983,train
8984,train
8985,train
8986,train
8987,train
8988,train
8989,train
8990,train
8991,test
8992,train
8993,train
8994,train
8995,train
8996,train
8997,train
8998,val
8999,train
9000,train
9001,train
9002,train
9003,train
9004,train
9005,train
9006,train
9007,train
9008,train
9009,train
9010,train
9011,train
9012,val
9013,train
9014,train
9015,train
9016,train
9017,train
9018,val
9019,train
9020,train
9021,train
9022,train
9023,val
9024,train
9025,test
9026,train
9027,train
9028,train
9029,train
9030,train
9031,train
9032,train
9033,train
9034,train
9035,train
9036,train
9037,train
9038,train
9039,train
9040,train
9041,train
9042,val
9043,train
9044,test
9045,train
9046,train
9047,train
9048,train
9049,train
9050,train
9051,test
9052,val
9053,val
9054,train
9055,test
9056,train
9057,val
9058,train
9059,train
9060,train
9061,train
9062,test
9063,train
9064,train
9065,train
9066,train
9067,train
9068,train
9069,train
9070,val
9071,train
9072,test
9073,train
9074,train
9075,train
9076,val
9077,train
9078,train
9079,train
9080,train
9081,train
9082,train
9083,val
9084,test
9085,train
9086,train
9087,train
9088,train
9089,train
9090,val
9091,train
9092,train
9093,train
9094,train
9095,train
9096,train
9097,train
9098,train
9099,val
9100,train
9101,test
9102,train
9103,train
9104,train
9105,train
9106,train
9107,train
9108,train
9109,train
9110,train
9111,train
9112,train
9113,train
9114,train
9115,train
9116,train
9117,train
9118,train
9119,val
9120,train
9121,val
9122,val
9123,train
